`id_grp`,`id_dep`,`dir_code`,`dir_title`,`dir_level`,`title`,`form`,`plan`,`cell`,`podano_budget`,`podano_vnebudget`,`nabor`,`podano`
1637,13,38.03.01,Экономика,3,"Бюджет/Отдельная квота",0,2,0,8,0,2,8
1638,13,38.03.02,Менеджмент,3,"Бюджет/Отдельная квота",0,1,0,5,0,1,5
1639,13,38.03.03,"Управление персоналом",3,"Бюджет/Отдельная квота",0,1,0,4,0,1,4
1640,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,4,0,5,0,4,5
1641,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,1,0,1,1
1642,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1643,22,37.03.01,Психология,3,"Бюджет/Отдельная квота",0,2,0,3,0,2,3
1644,22,37.03.01,Психология,3,"Бюджет/Отдельная квота",1,3,0,1,0,3,1
1645,18,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,3,0,0,0,3,0
1646,18,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,3,0,1,0,3,1
1647,18,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1648,18,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1649,18,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1650,18,44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1651,18,44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1652,18,44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",2,1,0,2,0,1,2
1653,18,44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",2,2,0,2,0,2,2
1654,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1655,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",2,1,0,2,0,1,2
1656,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1657,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1658,10,41.03.05,"Международные отношения",3,"Бюджет/Отдельная квота",0,2,0,3,0,2,3
1659,10,43.03.02,Туризм,3,"Бюджет/Отдельная квота",0,1,0,1,0,1,1
1660,10,43.03.02,Туризм,3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1661,10,46.03.01,История,3,"Бюджет/Отдельная квота",2,2,0,1,0,2,1
1662,10,46.03.01,История,3,"Бюджет/Отдельная квота",0,4,0,2,0,4,2
1663,10,43.03.01,Сервис,3,"Бюджет/Отдельная квота",0,1,0,2,0,1,2
1664,10,43.03.01,Сервис,3,"Бюджет/Отдельная квота",2,1,0,1,0,1,1
1665,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,2,0,1,0,2,1
1666,19,04.03.01,Химия,3,"Бюджет/Отдельная квота",0,5,0,4,0,5,4
1667,19,18.03.01,"Химическая технология",3,"Бюджет/Отдельная квота",0,2,0,3,0,2,3
1668,19,20.03.01,"Техносферная безопасность",3,"Бюджет/Отдельная квота",0,1,0,3,0,1,3
1669,15,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1670,17,49.03.01,"Физическая культура",3,"Бюджет/Отдельная квота",0,2,0,1,0,2,1
1671,17,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,4,0,2,0,4,2
1672,17,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,3,0,3,0,3,3
1673,8,45.03.01,Филология,3,"Бюджет/Отдельная квота",0,3,0,10,0,3,10
1674,8,45.03.01,Филология,3,"Бюджет/Отдельная квота",2,1,0,2,0,1,2
1675,8,45.03.01,Филология,3,"Бюджет/Отдельная квота",0,3,0,3,0,3,3
1676,8,45.03.01,Филология,3,"Бюджет/Отдельная квота",0,1,0,1,0,1,1
1677,8,42.03.02,Журналистика,3,"Бюджет/Отдельная квота",0,1,0,10,0,1,10
1678,8,42.03.02,Журналистика,3,"Бюджет/Отдельная квота",2,1,0,3,0,1,3
1679,8,45.03.03,"Фундаментальная и прикладная лингвистика",3,"Бюджет/Отдельная квота",0,1,0,4,0,1,4
1680,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,3,0,4,0,3,4
1681,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,3,0,1,0,3,1
1682,16,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1683,14,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,2,0,2,0,2,2
1684,14,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,2,0,0,0,2,0
1685,14,51.03.02,"Народная художественная культура",3,"Бюджет/Отдельная квота",0,1,0,1,0,1,1
1686,14,51.03.02,"Народная художественная культура",3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1687,14,53.03.01,"Музыкальное искусство эстрады",3,"Бюджет/Отдельная квота",0,1,0,2,0,1,2
1688,14,50.03.03,"История искусств",3,"Бюджет/Отдельная квота",1,1,0,0,0,1,0
1689,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1690,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1691,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1692,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,1,0,1,0,1,1
1693,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1694,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1695,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1696,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1697,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,1,0,0,0,1,0
1698,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1699,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,2,0,2,0,2,2
1700,20,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1701,20,44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",2,1,0,2,0,1,2
1702,20,44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",0,2,0,0,0,2,0
1703,18,44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,1,0,1,0,1,1
1704,20,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,4,0,4
1705,20,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,16,0,16
1706,3,06.03.01,Биология,3,"Полное возмещение затрат",0,0,0,0,51,0,51
1707,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,5,0,5
1708,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1709,20,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",2,0,0,0,10,0,10
1710,5,05.03.02,География,3,"Полное возмещение затрат",0,0,0,0,3,0,3
1711,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,1,0,1
1712,5,05.03.03,"Картография и геоинформатика",3,"Полное возмещение затрат",0,0,0,0,4,0,4
1713,5,05.03.05,"Прикладная гидрометеорология",3,"Полное возмещение затрат",0,0,0,0,0,0,0
1714,5,05.03.05,"Прикладная гидрометеорология",3,"Полное возмещение затрат",2,0,0,0,0,0,0
1715,5,05.03.06,"Экология и природопользование",3,"Полное возмещение затрат",0,0,0,0,3,0,3
1716,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,4,0,4
1717,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,0,0,0,0,0
1718,6,05.03.01,Геология,3,"Полное возмещение затрат",0,0,0,0,12,0,12
1719,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,3,0,3
1720,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,0,0,7,0,7
1721,6,21.03.01,"Нефтегазовое дело",3,"Полное возмещение затрат",0,0,0,0,25,0,25
1722,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,1,0,1
1723,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,0,0,3,0,3
1724,6,21.05.02,"Прикладная геология",5,"Полное возмещение затрат",0,0,0,0,6,0,6
1725,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,0,0,0
1726,6,21.05.02,"Прикладная геология",5,"Полное возмещение затрат",2,0,0,0,16,0,16
1727,1,01.03.02,"Прикладная математика и информатика",3,"Полное возмещение затрат",0,0,0,0,24,0,24
1728,1,01.03.03,"Механика и математическое моделирование",3,"Полное возмещение затрат",0,0,0,0,7,0,7
1729,1,02.03.01,"Математика и компьютерные науки",3,"Полное возмещение затрат",0,0,0,0,15,0,15
1730,1,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат",0,0,0,0,33,0,33
1731,7,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат",0,0,0,0,8,0,8
1732,1,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат",2,0,0,0,4,0,4
1733,7,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат",2,0,0,0,2,0,2
1734,1,38.03.05,Бизнес-информатика,3,"Полное возмещение затрат",0,0,0,0,58,0,58
1735,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,8,0,8
1736,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,4,0,4
1737,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,6,0,6
1738,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,0,0,0
1739,4,03.03.01,"Прикладные математика и физика",3,"Полное возмещение затрат",0,0,0,0,5,0,5
1740,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,0,0,0,0
1741,4,03.03.02,Физика,3,"Полное возмещение затрат",0,0,0,0,6,0,6
1742,4,03.03.03,Радиофизика,3,"Полное возмещение затрат",0,0,0,0,4,0,4
1743,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,0,0,3,0,3
1744,4,09.03.02,"Информационные системы и технологии",3,"Полное возмещение затрат",0,0,0,0,31,0,31
1745,4,11.03.02,"Инфокоммуникационные технологии и системы связи",3,"Полное возмещение затрат",0,0,0,0,10,0,10
1746,4,11.03.03,"Конструирование и технология электронных средств",3,"Полное возмещение затрат",0,0,0,0,15,0,15
1747,4,11.03.04,"Электроника и наноэлектроника",3,"Полное возмещение затрат",0,0,0,0,12,0,12
1748,4,12.03.04,"Биотехнические системы и технологии",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1749,4,22.03.01,"Материаловедение и технологии материалов",3,"Полное возмещение затрат",0,0,0,0,6,0,6
1750,4,27.03.05,Инноватика,3,"Полное возмещение затрат",0,0,0,0,7,0,7
1751,4,27.03.02,"Управление качеством",3,"Полное возмещение затрат",0,0,0,0,2,0,2
1752,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,1,0,1
1753,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,2,0,2
1754,12,30.05.02,"Медицинская биофизика",5,"Полное возмещение затрат",0,0,0,0,7,0,7
1755,12,30.05.03,"Медицинская кибернетика",5,"Полное возмещение затрат",0,0,0,0,18,0,18
1756,12,30.05.01,"Медицинская биохимия",5,"Полное возмещение затрат",0,0,0,0,37,0,37
1761,23,38.03.04,"Государственное и муниципальное управление",3,"Полное возмещение затрат",1,0,0,0,11,0,11
1762,23,38.03.02,Менеджмент,3,"Полное возмещение затрат",1,0,0,0,7,0,7
1763,7,38.03.04,"Государственное и муниципальное управление",3,"Полное возмещение затрат",0,0,0,0,88,0,88
1764,23,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,16,0,16
1765,14,50.03.03,"История искусств",3,"Полное возмещение затрат",1,0,0,0,9,0,9
1766,14,50.03.03,"История искусств",3,"Полное возмещение затрат",2,0,0,0,14,0,14
1767,7,38.03.04,"Государственное и муниципальное управление",3,"Полное возмещение затрат",1,0,0,0,16,0,16
1769,7,39.03.01,Социология,3,"Полное возмещение затрат",0,0,0,0,38,0,38
1770,14,52.03.01,"Хореографическое искусство",3,"Полное возмещение затрат",2,0,0,0,30,0,30
1771,7,39.03.01,Социология,3,"Полное возмещение затрат",2,0,0,0,22,0,22
1772,7,39.03.02,"Социальная работа",3,"Полное возмещение затрат",0,0,0,0,8,0,8
1773,7,39.03.02,"Социальная работа",3,"Полное возмещение затрат",2,0,0,0,6,0,6
1774,7,39.03.03,"Организация работы с молодежью",3,"Полное возмещение затрат",0,0,0,0,15,0,15
1775,7,39.03.03,"Организация работы с молодежью",3,"Полное возмещение затрат",2,0,0,0,9,0,9
1776,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,32,0,32
1777,14,51.03.02,"Народная художественная культура",3,"Полное возмещение затрат",2,0,0,0,15,0,15
1778,11,47.03.01,Философия,3,"Полное возмещение затрат",0,0,0,0,21,0,21
1779,11,51.03.01,Культурология,3,"Полное возмещение затрат",0,0,0,0,15,0,15
1780,14,51.03.02,"Народная художественная культура",3,"Полное возмещение затрат",0,0,0,0,5,0,5
1781,14,51.03.02,"Народная художественная культура",3,"Полное возмещение затрат",2,0,0,0,4,0,4
1782,11,51.03.01,Культурология,3,"Полное возмещение затрат",2,0,0,0,21,0,21
1783,11,47.03.03,Религиоведение,3,"Полное возмещение затрат",0,0,0,0,7,0,7
1784,14,53.03.01,"Музыкальное искусство эстрады",3,"Полное возмещение затрат",0,0,0,0,3,0,3
1785,11,48.03.01,Теология,3,"Полное возмещение затрат",0,0,0,0,3,0,3
1786,14,53.03.01,"Музыкальное искусство эстрады",3,"Полное возмещение затрат",2,0,0,0,10,0,10
1787,9,02.03.02,"Фундаментальная информатика и информационные технологии",3,"Полное возмещение затрат",0,0,0,0,38,0,38
1788,9,02.03.03,"Математическое обеспечение и администрирование информационных систем",3,"Полное возмещение затрат",0,0,0,0,33,0,33
1789,14,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,7,0,7
1790,14,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,3,0,3
1791,9,09.03.01,"Информатика и вычислительная техника",3,"Полное возмещение затрат",0,0,0,0,53,0,53
1792,9,09.03.04,"Программная инженерия",3,"Полное возмещение затрат",0,0,0,0,55,0,55
1793,9,09.03.04,"Программная инженерия",3,"Полное возмещение затрат",2,0,0,0,15,0,15
1794,9,10.05.01,"Компьютерная безопасность",5,"Полное возмещение затрат",0,0,0,0,45,0,45
1795,9,27.03.03,"Системный анализ и управление",3,"Полное возмещение затрат",0,0,0,0,11,0,11
1796,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,4,0,4
1797,21,40.03.01,Юриспруденция,3,"Полное возмещение затрат",0,0,0,0,231,0,231
1798,21,40.03.01,Юриспруденция,3,"Полное возмещение затрат",1,0,0,0,24,0,24
1799,21,40.05.04,"Судебная и прокурорская деятельность",5,"Полное возмещение затрат",0,0,0,0,170,0,170
1800,21,40.05.04,"Судебная и прокурорская деятельность",5,"Полное возмещение затрат",2,0,0,0,27,0,27
1801,21,40.05.03,"Судебная экспертиза",5,"Полное возмещение затрат",0,0,0,0,90,0,90
1802,21,41.03.04,Политология,3,"Полное возмещение затрат",0,0,0,0,65,0,65
1803,21,41.03.04,Политология,3,"Полное возмещение затрат",1,0,0,0,12,0,12
1804,21,42.03.01,"Реклама и связи с общественностью",3,"Полное возмещение затрат",0,0,0,0,154,0,154
1805,21,42.03.01,"Реклама и связи с общественностью",3,"Полное возмещение затрат",1,0,0,0,25,0,25
1806,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,35,0,35
1807,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,11,0,11
1808,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,6,0,6
1809,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,44,0,44
1810,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,21,0,21
1811,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,9,0,9
1812,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,20,0,20
1813,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,52,0,52
1814,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,21,0,21
1815,8,45.03.03,"Фундаментальная и прикладная лингвистика",3,"Бюджет/Общие места",0,6,0,123,0,6,123
1816,8,42.03.02,Журналистика,3,"Полное возмещение затрат",0,0,0,0,119,0,119
1817,8,42.03.02,Журналистика,3,"Полное возмещение затрат",2,0,0,0,49,0,49
1818,8,45.03.01,Филология,3,"Полное возмещение затрат",0,0,0,0,33,0,33
1819,8,45.03.01,Филология,3,"Полное возмещение затрат",0,0,0,0,8,0,8
1820,8,45.03.01,Филология,3,"Полное возмещение затрат",0,0,0,0,99,0,99
1821,17,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,20,0,20
1822,17,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,26,0,26
1823,17,49.03.01,"Физическая культура",3,"Полное возмещение затрат",0,0,0,0,10,0,10
1824,17,49.03.01,"Физическая культура",3,"Полное возмещение затрат",2,0,0,0,17,0,17
1825,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,3,0,3
1826,19,20.03.01,"Техносферная безопасность",3,"Полное возмещение затрат",0,0,0,0,16,0,16
1827,19,18.03.01,"Химическая технология",3,"Полное возмещение затрат",0,0,0,0,20,0,20
1828,19,04.03.01,Химия,3,"Полное возмещение затрат",0,0,0,0,44,0,44
1829,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,38,0,38
1830,10,43.03.01,Сервис,3,"Бюджет/Общие места",0,7,0,65,0,7,65
1831,10,46.03.01,История,3,"Полное возмещение затрат",2,0,0,0,14,0,14
1832,10,46.03.01,История,3,"Полное возмещение затрат",0,0,0,0,67,0,67
1833,10,43.03.01,Сервис,3,"Полное возмещение затрат",2,0,0,0,9,0,9
1834,10,43.03.02,Туризм,3,"Полное возмещение затрат",2,0,0,0,19,0,19
1835,10,43.03.02,Туризм,3,"Полное возмещение затрат",0,0,0,0,41,0,41
1837,10,41.03.05,"Международные отношения",3,"Полное возмещение затрат",0,0,0,0,108,0,108
1838,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,22,0,22
1839,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,61,0,61
1840,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,26,0,26
1841,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,70,0,70
1842,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",0,0,0,0,29,0,29
1843,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",2,0,0,0,76,0,76
1844,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",2,0,0,0,29,0,29
1845,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",0,0,0,0,6,0,6
1846,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",0,0,0,0,7,0,7
1847,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Общие места",2,6,0,38,0,6,38
1848,18,44.03.03,"Специальное (дефектологическое) образование",3,"Целевой прием",2,0,4,0,0,4,0
1849,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Особое право",2,1,0,3,0,1,3
1850,18,44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",2,1,0,0,0,1,0
1851,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",2,0,0,0,22,0,22
1852,8,45.03.01,Филология,3,"Полное возмещение затрат",2,0,0,0,36,0,36
1853,3,06.03.01,Биология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,21,0,21
1854,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,0,0,11,0,11
1855,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,14,0,14
1856,5,05.03.02,География,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,30,0,30
1857,5,05.03.03,"Картография и геоинформатика",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1858,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1859,5,05.03.05,"Прикладная гидрометеорология",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1860,5,05.03.05,"Прикладная гидрометеорология",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1861,5,05.03.06,"Экология и природопользование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,5,0,5
1862,6,05.03.01,Геология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1863,6,21.03.01,"Нефтегазовое дело",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,10,0,10
1864,6,21.05.02,"Прикладная геология",5,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,1,0,1
1865,6,21.05.02,"Прикладная геология",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1866,1,01.03.02,"Прикладная математика и информатика",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,9,0,9
1867,1,01.03.03,"Механика и математическое моделирование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1868,1,02.03.01,"Математика и компьютерные науки",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,8,0,8
1869,1,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,6,0,6
1870,1,38.03.05,Бизнес-информатика,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,5,0,5
1871,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1872,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1873,1,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,1,0,1
1874,4,03.03.01,"Прикладные математика и физика",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,5,0,5
1875,4,03.03.02,Физика,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,11,0,11
1876,4,03.03.03,Радиофизика,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1877,4,09.03.02,"Информационные системы и технологии",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,2,0,2
1878,4,11.03.02,"Инфокоммуникационные технологии и системы связи",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1879,4,11.03.03,"Конструирование и технология электронных средств",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1880,4,11.03.04,"Электроника и наноэлектроника",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1881,4,12.03.04,"Биотехнические системы и технологии",3,"Полное возмещение затрат",0,0,0,0,18,0,18
1882,4,22.03.01,"Материаловедение и технологии материалов",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1883,4,27.03.05,Инноватика,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,8,0,8
1884,4,27.03.02,"Управление качеством",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1885,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,11,0,11
1886,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1887,12,30.05.02,"Медицинская биофизика",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1888,12,30.05.01,"Медицинская биохимия",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,3,0,3
1889,12,30.05.03,"Медицинская кибернетика",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1890,7,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1891,7,09.03.03,"Прикладная информатика",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1892,7,38.03.04,"Государственное и муниципальное управление",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,15,0,15
1893,7,38.03.04,"Государственное и муниципальное управление",3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1894,7,39.03.01,Социология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,18,0,18
1895,7,39.03.02,"Социальная работа",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1896,7,39.03.03,"Организация работы с молодежью",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,7,0,7
1897,7,39.03.02,"Социальная работа",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1898,7,39.03.01,Социология,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,1,0,1
1899,7,39.03.03,"Организация работы с молодежью",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1900,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,9,0,9
1901,11,47.03.01,Философия,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1902,11,51.03.01,Культурология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1903,11,47.03.03,Религиоведение,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1904,11,48.03.01,Теология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
