`id_grp`,`dep_title`,`dir_code`,`dir_title`,`dir_level`,`title`,`form`,`nabor`,`podano`,`all_exams`
1477,"Институт физики",27.03.05,Инноватика,3,"Бюджет/Особое право",0,1,1,"1:Элементарная математика / Математика;2:Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика;3:Русский язык;4:Индивидуальное достижение"
1478,"Институт физики",27.03.02,"Управление качеством",3,"Бюджет/Особое право",0,1,1,"1:Элементарная математика / Математика;2:Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика;3:Русский язык;4:Индивидуальное достижение"
1479,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,2,0,"1:Математика / Основы физики / Элементарная математика / Физика;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1480,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",2,1,0,"1:Математика / Основы физики / Элементарная математика / Физика;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1481,"Факультет фундаментальной медицины и медицинских технологий",30.05.02,"Медицинская биофизика",5,"Бюджет/Особое право",0,2,0,"1:Основы физики / Физика;2:Основы алгоритмизации и программирование / Биология с основами экологии / Биология / Элементарная математика / Математика / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1482,"Факультет фундаментальной медицины и медицинских технологий",30.05.03,"Медицинская кибернетика",5,"Бюджет/Особое право",0,3,0,"1:Элементарная математика / Математика;2:Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Биология с основами экологии / Биология / Физика;3:Русский язык;4:Индивидуальное достижение"
1483,"Факультет фундаментальной медицины и медицинских технологий",30.05.01,"Медицинская биохимия",5,"Бюджет/Особое право",0,3,0,"1:Общая химия / Химия;2:Математика / Основы физики / Биология с основами экологии / Физика / Элементарная математика / Биология;3:Русский язык;4:Индивидуальное достижение"
1484,"Социологический факультет",39.03.01,Социология,3,"Бюджет/Особое право",0,1,3,"1:Правоведение / Человек и общество / Обществознание;2:История / Историческое развитие и современное состояние Российского государства и общества / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1485,"Социологический факультет",39.03.01,Социология,3,"Бюджет/Особое право",2,1,3,"1:Правоведение / Человек и общество / Обществознание;2:Историческое развитие и современное состояние Российского государства и общества / Элементарная математика / Математика / История;3:Русский язык;4:Индивидуальное достижение"
1486,"Социологический факультет",39.03.02,"Социальная работа",3,"Бюджет/Особое право",0,1,1,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1487,"Социологический факультет",39.03.02,"Социальная работа",3,"Бюджет/Особое право",2,1,2,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1488,"Социологический факультет",39.03.03,"Организация работы с молодежью",3,"Бюджет/Особое право",2,1,0,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1489,"Социологический факультет",39.03.03,"Организация работы с молодежью",3,"Бюджет/Особое право",0,1,3,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1490,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,2,3,"1:Человек и общество / Обществознание;2:Французский язык / Немецкий язык / История / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества;3:Русский язык;4:Индивидуальное достижение"
1491,"Философский факультет",47.03.01,Философия,3,"Бюджет/Особое право",0,1,2,"1:Человек и общество / Обществознание;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История;3:Русский язык;4:Индивидуальное достижение"
1492,"Философский факультет",47.03.03,Религиоведение,3,"Бюджет/Особое право",0,1,0,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1493,"Философский факультет",48.03.01,Теология,3,"Бюджет/Особое право",0,2,0,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1494,"Факультет компьютерных наук и информационных технологий",02.03.02,"Фундаментальная информатика и информационные технологии",3,"Бюджет/Особое право",0,2,5,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1495,"Факультет компьютерных наук и информационных технологий",02.03.03,"Математическое обеспечение и администрирование информационных систем",3,"Бюджет/Особое право",0,3,3,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1496,"Факультет компьютерных наук и информационных технологий",09.03.01,"Информатика и вычислительная техника",3,"Бюджет/Особое право",0,4,5,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1497,"Факультет компьютерных наук и информационных технологий",09.03.04,"Программная инженерия",3,"Бюджет/Особое право",0,2,3,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1498,"Факультет компьютерных наук и информационных технологий",09.03.04,"Программная инженерия",3,"Бюджет/Особое право",2,1,1,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1499,"Факультет компьютерных наук и информационных технологий",10.05.01,"Компьютерная безопасность",5,"Бюджет/Особое право",0,4,5,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1500,"Факультет компьютерных наук и информационных технологий",27.03.03,"Системный анализ и управление",3,"Бюджет/Особое право",0,1,1,"1:Элементарная математика / Математика;2:Основы алгоритмизации и программирование / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1501,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,2,1,"1:Информатика и ИКТ / Основы алгоритмизации и программирование / Элементарная математика / Математика;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1502,"Юридический факультет",40.03.01,Юриспруденция,3,"Бюджет/Особое право",0,3,7,"1:Правоведение / Обществознание;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История;3:Русский язык;4:Индивидуальное достижение"
1503,"Юридический факультет",40.03.01,Юриспруденция,3,"Бюджет/Особое право",1,1,2,"1:Правоведение / Обществознание;2:Французский язык / История / Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества;3:Русский язык;4:Индивидуальное достижение"
1504,"Юридический факультет",40.05.04,"Судебная и прокурорская деятельность",5,"Бюджет/Особое право",0,0,1,"1:Правоведение / Обществознание;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История;3:Русский язык;4:Индивидуальное достижение"
1505,"Юридический факультет",40.05.04,"Судебная и прокурорская деятельность",5,"Бюджет/Особое право",2,0,1,"1:Правоведение / Обществознание;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История;3:Русский язык;4:Индивидуальное достижение"
1506,"Юридический факультет",42.03.01,"Реклама и связи с общественностью",3,"Бюджет/Особое право",0,1,2,"1:Основы рекламной деятельности / Обществознание;2:Человек и общество / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История / Немецкий язык / Английский язык;3:Русский язык;4:Индивидуальное достижение"
1507,"Юридический факультет",42.03.01,"Реклама и связи с общественностью",3,"Бюджет/Особое право",1,1,1,"1:Основы рекламной деятельности / Обществознание;2:Немецкий язык / Английский язык / Человек и общество / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История;3:Русский язык;4:Индивидуальное достижение"
1508,"Юридический факультет",40.05.03,"Судебная экспертиза",5,"Бюджет/Особое право",0,1,3,"1:Правоведение / Обществознание;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / История;3:Русский язык;4:Индивидуальное достижение"
1509,"Юридический факультет",41.03.04,Политология,3,"Бюджет/Особое право",0,1,3,"1:Правоведение / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1510,"Юридический факультет",41.03.04,Политология,3,"Бюджет/Особое право",1,1,0,"1:Правоведение / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Историческое развитие и современное состояние Российского государства и общества / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1511,"Юридический факультет",38.05.02,"Таможенное дело",5,"Бюджет/Особое право",0,2,2,"1:Основы таможенного дела / Правоведение / Обществознание;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Французский язык / География;3:Русский язык;4:Индивидуальное достижение"
1512,"Экономический факультет",38.03.01,Экономика,3,"Бюджет/Особое право",0,2,1,"1:Элементарная математика / Математика;2:Немецкий язык / История / Основы экономики / Английский язык / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1513,"Экономический факультет",38.03.02,Менеджмент,3,"Бюджет/Особое право",0,1,6,"1:Математика / Элементарная математика;2:Обществознание / Немецкий язык / История / Основы экономики / Правоведение / Английский язык / Французский язык;3:Русский язык;4:Индивидуальное достижение"
1514,"Экономический факультет",38.03.03,"Управление персоналом",3,"Бюджет/Особое право",0,1,0,"1:Элементарная математика / Математика;2:Немецкий язык / История / Основы экономики / Правоведение / Английский язык / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1515,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,4,2,"1:Иностранный язык в профессиональной коммуникации (английский) / Английский язык;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1516,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,1,0,"1:Иностранный язык в профессиональной коммуникации (немецкий) / Немецкий язык;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1517,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,1,1,"1:Немецкий язык / Иностранный язык в профессиональной коммуникации / Французский язык / Английский язык;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1518,"Факультет психологии",37.03.01,Психология,3,"Бюджет/Особое право",0,2,8,"1:Биология / Биология с основами экологии;2:Элементарная математика / Обществознание / Математика / Человек и общество;3:Русский язык;4:Индивидуальное достижение"
1519,"Факультет психологии",37.03.01,Психология,3,"Бюджет/Особое право",1,3,1,"1:Биология с основами экологии / Биология;2:Математика / Человек и общество / Элементарная математика / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1520,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,3,2,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1521,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,1,2,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1522,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,1,1,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1523,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",2,3,1,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1524,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",2,1,0,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1525,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",2,1,2,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1527,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Особое право",0,2,5,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1528,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Особое право",0,1,4,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1530,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Особое право",2,2,2,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1531,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Особое право",0,1,2,"1:Психология и педагогика / Биология;2:Обществознание / Человек и общество / Биология с основами экологии;3:Русский язык;4:Индивидуальное достижение"
1532,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Особое право",0,1,3,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1533,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Особое право",0,2,6,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1535,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Особое право",2,2,2,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1536,"Институт истории и международных отношений",41.03.05,"Международные отношения",3,"Бюджет/Особое право",0,2,3,"1:История;2:Немецкий язык / Английский язык / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1537,"Институт истории и международных отношений",43.03.02,Туризм,3,"Бюджет/Особое право",0,1,2,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1538,"Институт истории и международных отношений",43.03.02,Туризм,3,"Бюджет/Особое право",2,1,0,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1539,"Институт истории и международных отношений",46.03.01,История,3,"Бюджет/Особое право",0,4,6,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Обществознание / Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык;3:Русский язык;4:Индивидуальное достижение"
1540,"Институт истории и международных отношений",46.03.01,История,3,"Бюджет/Особое право",2,2,1,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1541,"Институт истории и международных отношений",43.03.01,Сервис,3,"Бюджет/Особое право",0,1,0,"1:Элементарная математика / Математика;2:История / Иностранный язык в профессиональной коммуникации / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1542,"Институт истории и международных отношений",43.03.01,Сервис,3,"Бюджет/Особое право",2,1,1,"1:Математика / Элементарная математика;2:История / Иностранный язык в профессиональной коммуникации / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1543,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,2,3,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Обществознание / Иностранный язык в профессиональной коммуникации / Человек и общество;3:Русский язык;4:Индивидуальное достижение"
1544,"Институт химии",04.03.01,Химия,3,"Бюджет/Особое право",0,5,0,"1:Общая химия / Химия;2:Биология с основами экологии / Биология / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1545,"Институт химии",18.03.01,"Химическая технология",3,"Бюджет/Особое право",0,2,0,"1:Элементарная математика / Математика;2:Общая химия / Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика / Химия;3:Русский язык;4:Индивидуальное достижение"
1546,"Институт химии",20.03.01,"Техносферная безопасность",3,"Бюджет/Особое право",0,1,0,"1:Элементарная математика / Математика;2:Общая химия / Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика / Химия;3:Русский язык;4:Индивидуальное достижение"
1547,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,1,0,"1:Общая химия / Математика / Биология / Элементарная математика / Химия;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1548,"Педагогический институт \ Факультет физической культуры и спорта",49.03.01,"Физическая культура",3,"Бюджет/Особое право",0,2,3,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1549,"Педагогический институт \ Факультет физической культуры и спорта",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,4,4,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1550,"Педагогический институт \ Факультет физической культуры и спорта",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",2,3,4,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1551,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Особое право",0,3,4,"1:История русской литературы XIX – XX веков / Литература;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1552,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Особое право",0,1,0,"1:Литература;2:Немецкий язык / Французский язык / Английский язык;3:Русский язык;4:Индивидуальное достижение"
1553,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Особое право",0,3,0,"1:Литература;2:Немецкий язык / Французский язык / Английский язык;3:Русский язык;4:Индивидуальное достижение"
1554,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Особое право",2,1,1,"1:История русской литературы XIX – XX веков / Литература;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1555,"Институт филологии и журналистики",42.03.02,Журналистика,3,"Бюджет/Особое право",0,2,5,"1:Творческое испытание (журналистика);2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Литература / Английский язык / История русской литературы XIX – XX веков / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1556,"Институт филологии и журналистики",42.03.02,Журналистика,3,"Бюджет/Особое право",2,1,1,"1:Творческое испытание (журналистика);2:Человек и общество / Французский язык / Обществознание / Немецкий язык / Иностранный язык в профессиональной коммуникации / Литература / Английский язык / История русской литературы XIX – XX веков;3:Русский язык;4:Индивидуальное достижение"
1557,"Институт филологии и журналистики",45.03.03,"Фундаментальная и прикладная лингвистика",3,"Бюджет/Особое право",0,1,0,"1:Английский язык;2:Литература / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1558,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,3,7,"1:История русской литературы XIX – XX веков / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1559,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",2,3,1,"1:История русской литературы XIX – XX веков / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1560,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Особое право",0,1,3,"1:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / История русской литературы XIX – XX веков / Французский язык / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
